run,target,target_family,positive_class,negative_class,auc,balanced_accuracy,accuracy,train_positive,train_negative,test_positive,test_negative,n_train,n_test,split_strategy
eyepacs_cropped_dinov2_cropped_35k_resid_remove_sharpness_laterality,any_dr,disease,true,false,0.782586091957454,0.718128438952071,0.7446626814688301,7444,20656,1872,5154,28100,7026,group_shuffle
eyepacs_cropped_dinov2_cropped_35k_resid_remove_sharpness_laterality,referable_dr,disease,true,false,0.8493068476076401,0.7683998773032393,0.798462852263023,5512,22588,1361,5665,28100,7026,group_shuffle
eyepacs_cropped_dinov2_cropped_35k_resid_remove_sharpness_laterality,severe_dr,disease,true,false,0.9421743934475014,0.8605686604989011,0.918872758326217,1276,26824,305,6721,28100,7026,group_shuffle
eyepacs_cropped_dinov2_cropped_35k_resid_remove_sharpness_laterality,sharpness_high_vs_low,quality,high,low,0.9991902306294856,0.9908126206711148,0.9908675799086758,7003,7057,1779,1725,14060,3504,group_shuffle
eyepacs_cropped_dinov2_cropped_35k_resid_remove_sharpness_laterality,brightness_high_vs_low,quality,high,low,0.9999938932239856,0.9985896561499412,0.9985831680362709,6971,7064,1811,1718,14035,3529,group_shuffle
eyepacs_cropped_dinov2_cropped_35k_resid_remove_sharpness_laterality,contrast_high_vs_low,quality,high,low,0.9960268539678127,0.970090536788449,0.9701619778346121,6977,7068,1805,1714,14045,3519,group_shuffle
eyepacs_cropped_dinov2_cropped_35k_resid_remove_sharpness_laterality,black_border_high_vs_low,quality,high,low,0.9999996797744588,0.9997081144191478,0.9997171945701357,7069,6959,1713,1823,14028,3536,group_shuffle
eyepacs_cropped_dinov2_cropped_35k_resid_remove_sharpness_laterality,field_of_view_high_vs_low,quality,high,low,0.9999405129613106,0.99913645738342,0.9991426121749071,6997,7068,1785,1714,14065,3499,group_shuffle
eyepacs_cropped_dinov2_cropped_35k_resid_remove_sharpness_laterality,laterality_right_vs_left,anatomy,right,left,0.9034063952936711,0.8343296327924851,0.8343296327924851,14050,14050,3513,3513,28100,7026,group_shuffle
