run,direction,direction_family,bootstrap_count,mean_cosine_to_full,std_cosine_to_full,min_cosine_to_full,max_cosine_to_full
eyepacs_resized_dinov2_resized_2k,any_dr,disease,50,0.9380843472480774,0.02088529750966259,0.8791269063949585,0.9689921140670776
eyepacs_resized_dinov2_resized_2k,referable_dr,disease,50,0.9573676073551178,0.013031764235275885,0.9105878472328186,0.9736509323120117
eyepacs_resized_dinov2_resized_2k,severe_dr,disease,50,0.9650249135494232,0.011149064773369242,0.9267335534095764,0.9785469770431519
eyepacs_resized_dinov2_resized_2k,sharpness,quality,50,0.9917891943454742,0.0020731410578271785,0.9859942197799683,0.9966484308242798
eyepacs_resized_dinov2_resized_2k,brightness,quality,50,0.9934498822689056,0.0015923074157096109,0.988573431968689,0.9964860081672668
eyepacs_resized_dinov2_resized_2k,contrast,quality,50,0.9893723726272583,0.003114071450285754,0.9793866276741028,0.9946134090423584
eyepacs_resized_dinov2_resized_2k,black_border,quality,50,0.9953115570545197,0.0012012723675018044,0.9912725687026978,0.9976193904876709
eyepacs_resized_dinov2_resized_2k,field_of_view,quality,50,0.995752580165863,0.0009275831592886153,0.9924622774124146,0.997160792350769
eyepacs_resized_dinov2_resized_2k,laterality,anatomy,50,0.9098325371742249,0.03726280161071081,0.7719300985336304,0.9599180221557617
